Country,ASN,TTL,IP,Domain,Organization,Registrar,TLD,SLD,entropy,num%,length,state,creation_date,expiration_date,registar,organization,domain_age,creation_date_year,creation_date_month,creation_date_day,domain_lifespan
FR,12876.0,1799,51.15.25.65,696544f1-6e05-4a90-9630-c01283ed6ce5.htmlpasta.com.,,,com,696544f1-6e05-4a90-9630-c01283ed6ce5.htmlpasta,4.321565479430691,0.4705882352941176,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1055,51.15.25.65,htmlpasta.com.,,,com,htmlpasta,3.235926350629033,0.0,10,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
CA,13335.0,21599,23.227.38.32,gadtribe.com.,,,com,gadtribe,3.546593564294939,0.0,9,,2014-06-02 15:48:08.000,2022-06-02 15:48:08.000,Tucows Domains Inc.,,2889,2014,6,2,2922
CA,13335.0,21598,23.227.38.32,gadtribe.com.,,,com,gadtribe,3.546593564294939,0.0,9,,2014-06-02 15:48:08.000,2022-06-02 15:48:08.000,Tucows Domains Inc.,,2889,2014,6,2,2922
BZ,262254.0,21599,190.115.18.133,pubg.ru.com.,,,ru.com,pubg,3.0220552088742,0.0,5,New Jersey,1996-02-05 05:00:00.000,2024-02-06 05:00:00.000,"GoDaddy.com, LLC",Esqwire.com P.C. Domain Escrow,9581,1996,2,5,10228
US,22612.0,1199,198.54.120.203,poetryblastcompetition.com.,,,com,poetryblas,3.717850465126432,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,22612.0,1199,198.54.120.203,poetryblastcompetition.com.,,,com,poetryblas,3.717850465126432,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,299,104.27.165.160,www.casapousadasoleluna.com.br.,,,com.br,www.casapousadasoleluna,3.667928472292448,0.0,24,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
VN,45544.0,359,112.213.91.61,www.vietnamhoneymoontour.net.,,,net,www.vietnamhoneymoontour,3.5814447879326115,0.0,25,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
DE,51167.0,14399,5.189.186.245,lokvartaparishad.org.np.,,,org.np,lokvartaparishad,3.688721875540868,0.0,17,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
FR,12876.0,1762,51.15.25.65,58b48d07-110c-487e-8a77-938cfaa8af18.htmlpasta.com.,,,com,58b48d07-110c-487e-8a77-938cfaa8af18.htmlpasta,4.193485695594623,0.4117647058823529,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1762,51.15.25.65,58b48d07-110c-487e-8a77-938cfaa8af18.htmlpasta.com.,,,com,58b48d07-110c-487e-8a77-938cfaa8af18.htmlpasta,4.193485695594623,0.4117647058823529,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,621,51.15.25.65,htmlpasta.com.,,,com,htmlpasta,3.235926350629033,0.0,10,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,b8d5fab3-5ace-4ce7-b709-12b89e5113e9.htmlpasta.com.,,,com,b8d5fab3-5ace-4ce7-b709-12b89e5113e9.htmlpasta,4.382730488818216,0.3529411764705882,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1799,51.15.25.65,b8d5fab3-5ace-4ce7-b709-12b89e5113e9.htmlpasta.com.,,,com,b8d5fab3-5ace-4ce7-b709-12b89e5113e9.htmlpasta,4.382730488818216,0.3529411764705882,47,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
FR,12876.0,1018,51.15.25.65,htmlpasta.com.,,,com,htmlpasta,3.235926350629033,0.0,10,,2016-11-12 13:53:52.000,2022-11-12 13:53:52.000,"NameCheap, Inc.",,1995,2016,11,12,2191
US,15169.0,299,172.217.164.208,storage.googleapis.com.,,,googleapis.com,storage,3.501397825434103,0.0,8,,2005-01-25 17:52:26.000,2023-01-25 17:52:26.000,MarkMonitor Inc.,,6304,2005,1,25,6574
US,13335.0,299,104.24.115.15,www62.vem-pro-arraia-do-descontao.com.,,,com,www62.vem-pro-arraia-do-descontao,3.935445856050764,0.0526315789473684,34,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,14618.0,14399,52.87.121.136,www.carroeditorial.com.mx.,,,com.mx,www.carroeditorial,3.53641423712223,0.0,19,,1991-02-28 00:00:00.000,2023-02-27 00:00:00.000,Registry .MX,,11385,1991,2,28,11687
US,14618.0,14399,52.87.121.136,www.carroeditorial.com.mx.,,,com.mx,www.carroeditorial,3.53641423712223,0.0,19,,1991-02-28 00:00:00.000,2023-02-27 00:00:00.000,Registry .MX,,11385,1991,2,28,11687
ES,8220.0,2650,213.27.250.8,cmn-nt.com.,,,com,cmn-nt,2.7321588913645702,0.0,7,,1998-12-18 05:00:00.000,2022-12-18 05:00:00.000,"NameCheap, Inc.",,8534,1998,12,18,8766
ZW,37183.0,19182,196.29.35.79,www.bowlszw.co.zw.,,,co.zw,www.bowlszw,2.6416041678685933,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,299,104.28.7.205,megaofertaparaodiadosnamorado.com.,,,com,megaofertaparaodiadosnamorado,3.51611219521444,0.0,30,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
BZ,262254.0,21599,190.115.18.43,secure.runescape.com-uu.top.,,,top,secure.runescape.com-uu,3.494680368408909,0.0,24,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
BZ,262254.0,21597,190.115.18.43,secure.runescape.com-uu.top.,,,top,secure.runescape.com-uu,3.494680368408909,0.0,24,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
BG,36351.0,14189,77.104.143.151,buildyourwebsite.net.au.,,,net.au,buildyourwebsite,3.740601562950723,0.0,17,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,26101.0,7199,67.195.197.32,webmailaccessstorageportal.yahoosites.com.,,,com,webmailaccessstorageportal.yahoosites,3.842470186354931,0.0,38,,2006-04-06 18:13:21.000,2023-04-06 18:13:21.000,MarkMonitor Inc.,,5868,2006,4,6,6209
FR,16276.0,599,51.75.67.205,boisclub.com.,,,com,boisclub,3.085055102756477,0.0,9,,2021-06-28 15:17:58.000,2023-06-28 15:17:58.000,"GoDaddy.com, LLC",,306,2021,6,28,730
US,26496.0,599,50.63.202.95,habiqo.in.,,,in,habiqo,2.9219280948873623,0.0,7,Maharashtra,2020-07-14 05:31:30.000,2024-07-14 05:31:30.000,"GoDaddy.com, LLC",,655,2020,7,14,1461
US,22612.0,13186,198.54.114.242,shavingkitreviews.com.,,,com,shavingkitreviews,3.879664004902593,0.0,18,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,46606.0,14399,162.241.24.95,meyercorner.com.,,,com,meyercorner,2.9056390622295662,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,35916.0,14399,198.52.104.87,vijaysurgicalpvtltd.com.,,,com,vijaysurgicalpvtltd,4.001629167387823,0.0,20,,2021-04-08 17:02:23.000,2022-04-08 17:02:23.000,"Hongkong Domain Name Information Management Co., Limited",,387,2021,4,8,365
US,35916.0,14399,198.52.104.87,vijaysurgicalpvtltd.com.,,,com,vijaysurgicalpvtltd,4.001629167387823,0.0,20,,2021-04-08 17:02:23.000,2022-04-08 17:02:23.000,"Hongkong Domain Name Information Management Co., Limited",,387,2021,4,8,365
US,3561.0,299,64.70.19.203,secure.runescape.en-gb.ws.,,,ws,secure.runescape.en-gb,3.4556501805795423,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,54113.0,3599,185.199.111.153,login-msonline.github.io.,,,github.io,login-msonline,3.5932696895151075,0.0,15,,2013-03-08 19:12:48.000,2023-03-08 19:12:48.000,MarkMonitor Inc.,,3340,2013,3,8,3652
US,26496.0,10799,107.180.3.20,expressstuccosupply.com.,,,com,expressstuccosupply,3.5220552088742005,0.0,20,Arizona,2021-02-08 16:25:15.000,2026-02-08 16:25:15.000,"GoDaddy.com, LLC","Domains By Proxy, LLC",446,2021,2,8,1826
NL,60503.0,599,93.158.239.35,secure.runescape.com-s.cz.,,,cz,secure.runescape.com-s,3.4406363526732657,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,598,93.158.239.35,secure.runescape.com-s.cz.,,,cz,secure.runescape.com-s,3.4406363526732657,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,599,93.158.239.35,secure.runescape.com-s.cz.,,,cz,secure.runescape.com-s,3.4406363526732657,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,598,93.158.239.35,secure.runescape.com-s.cz.,,,cz,secure.runescape.com-s,3.4406363526732657,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,598,93.158.239.35,secure.runescape.com-s.cz.,,,cz,secure.runescape.com-s,3.4406363526732657,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,599,93.158.239.35,secure.runescape.com-s.cz.,,,cz,secure.runescape.com-s,3.4406363526732657,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,2644,93.158.239.35,secure.runescape.com-ti.top.,,,top,secure.runescape.com-ti,3.637537511266052,0.0,24,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,21599,93.158.239.35,secure.runescape.com-ti.top.,,,top,secure.runescape.com-ti,3.637537511266052,0.0,24,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,21599,93.158.239.35,secure.runescape.com-ti.top.,,,top,secure.runescape.com-ti,3.637537511266052,0.0,24,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,21598,93.158.239.35,secure.runescape.com-ti.top.,,,top,secure.runescape.com-ti,3.637537511266052,0.0,24,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,21598,93.158.239.35,secure.runescape.com-ti.top.,,,top,secure.runescape.com-ti,3.637537511266052,0.0,24,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,21598,93.158.239.35,secure.runescape.com-ti.top.,,,top,secure.runescape.com-ti,3.637537511266052,0.0,24,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
TR,51559.0,14399,91.227.6.17,www.diamondlifeturkey.com.,,,com,www.diamondlifeturkey,3.950063756436209,0.0,22,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
TR,51559.0,14398,91.227.6.17,www.diamondlifeturkey.com.,,,com,www.diamondlifeturkey,3.950063756436209,0.0,22,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,19318.0,14399,206.72.206.122,mjobs.thats.im.,,,im,mjobs.thats,3.189898095464287,0.0,12,,2022-05-01 00:00:00.000,2023-05-22 00:59:57.000,,,0,2022,5,1,386
DE,25504.0,299,83.243.58.187,www.bi-de-wisch.de.,,,de,www.bi,3.1555650133297184,0.0,7,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,13335.0,299,104.27.160.127,www25.vaideixarpassar-diadosnamorados.com.,,,com,www25.vaideixarpassar-diadosnamorados,3.852530887944068,0.0476190476190476,38,,2019-06-11 12:30:03.000,2022-06-11 12:30:03.000,Tucows Domains Inc.,,1054,2019,6,11,1096
US,14618.0,12,3.225.87.211,www.areyouabot.net.,,,net,www.areyouabot,3.326360407952693,0.0,15,,2016-11-28 10:59:23.000,2022-11-28 10:59:23.000,"NameCheap, Inc.",,1979,2016,11,28,2191
US,14618.0,59,3.225.87.211,www.areyouabot.net.,,,net,www.areyouabot,3.326360407952693,0.0,15,,2016-11-28 10:59:23.000,2022-11-28 10:59:23.000,"NameCheap, Inc.",,1979,2016,11,28,2191
TH,58955.0,14399,103.27.200.153,vlengineer.com.,,,com,vlengineer,3.323231428797621,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
TH,58955.0,14399,103.27.200.153,vlengineer.com.,,,com,vlengineer,3.323231428797621,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,46606.0,14399,192.185.62.64,www.kushalnaik.net.,,,net,www.kushalnaik,3.43162356584743,0.0,15,,2008-11-14 17:28:34.000,2022-11-14 17:28:34.000,"NameCheap, Inc.",,4915,2008,11,14,5113
TH,58955.0,13914,103.27.200.153,www.vlengineer.com.,,,com,www.vlengineer,3.391892644680931,0.0,15,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
TH,58955.0,12043,103.27.200.153,www.vlengineer.com.,,,com,www.vlengineer,3.391892644680931,0.0,15,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
AU,4739.0,599,203.0.178.83,users.senet.com.au.,,,com.au,users.senet,3.221097250057956,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
AU,4739.0,599,203.0.178.83,users.senet.com.au.,,,com.au,users.senet,3.221097250057956,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
AU,4739.0,598,203.0.178.83,users.senet.com.au.,,,com.au,users.senet,3.221097250057956,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
AU,4739.0,596,203.0.178.83,users.senet.com.au.,,,com.au,users.senet,3.221097250057956,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
AU,4739.0,594,203.0.178.83,users.senet.com.au.,,,com.au,users.senet,3.221097250057956,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,15169.0,3599,172.217.1.1,postmasteraruba.blogspot.com.,,,blogspot.com,postmasteraruba,3.6504103051739913,0.0,16,,2000-07-31 21:38:58.000,2022-07-31 21:38:58.000,MarkMonitor Inc.,,7943,2000,7,31,8035
AU,4739.0,592,203.0.178.83,users.senet.com.au.,,,com.au,users.senet,3.221097250057956,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
ZW,37183.0,1265,196.29.35.79,bowlszw.co.zw.,,,co.zw,bowlszw,2.8423709931771093,0.0,8,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,15169.0,3599,216.239.38.21,toprichtrader.com.,,,com,toprichtrader,3.4613201402110083,0.0,14,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,15169.0,299,172.217.164.208,domain-registrar.storage.googleapis.com.,,,googleapis.com,domain-registrar.storage,3.775070520364181,0.0,25,,2005-01-25 17:52:26.000,2023-01-25 17:52:26.000,MarkMonitor Inc.,,6304,2005,1,25,6574
US,11042.0,14399,69.73.180.8,wpa.mn.,,,mn,wpa,2.521640636343318,0.0,4,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
ZW,37183.0,19044,196.29.35.79,www.bowlszw.co.zw.,,,co.zw,www.bowlszw,2.6416041678685933,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,26496.0,10799,107.180.40.55,dowsingdesign.com.,,,com,dowsingdesign,3.3921472236645345,0.0,14,Minnesota,2015-09-25 18:19:01.000,2022-09-25 18:19:01.000,"GoDaddy.com, LLC",,2409,2015,9,25,2557
NL,60503.0,599,93.158.239.35,secure.runescape.com-r.cz.,,,cz,secure.runescape.com-r,3.4406363526732657,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,596,93.158.239.35,secure.runescape.com-r.cz.,,,cz,secure.runescape.com-r,3.4406363526732657,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,594,93.158.239.35,secure.runescape.com-r.cz.,,,cz,secure.runescape.com-r,3.4406363526732657,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,32475.0,14399,107.6.164.194,www.mediforce.ie.,,,ie,www.mediforce,3.1307179879273748,0.0,14,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,32475.0,14398,107.6.164.194,www.mediforce.ie.,,,ie,www.mediforce,3.1307179879273748,0.0,14,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,32475.0,14399,107.6.164.194,mediforce.ie.,,,ie,mediforce,3.026986833359288,0.0,10,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
BR,27715.0,3599,187.45.193.134,captativa.com.br.,,,com.br,captativa,3.292770193936991,0.0,10,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
BR,27715.0,3599,187.45.193.134,captativa.com.br.,,,com.br,captativa,3.292770193936991,0.0,10,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
CA,16276.0,1199,167.114.48.128,javalipecas.com.br.,,,com.br,javalipecas,3.6421498816369033,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
CA,16276.0,1199,167.114.48.128,javalipecas.com.br.,,,com.br,javalipecas,3.6421498816369033,0.0,12,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,599,93.158.239.35,secure.runescape.com-g.cz.,,,cz,secure.runescape.com-g,3.5465935642949376,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,596,93.158.239.35,secure.runescape.com-g.cz.,,,cz,secure.runescape.com-g,3.5465935642949376,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,26496.0,599,50.63.202.63,virtualpeoplesolutions.net.,,,net,virtualpeoplesolutions,3.606015279620732,0.0,23,NC,2021-12-10 14:12:19.000,2022-12-10 14:12:19.000,Porkbun LLC,"Private by Design, LLC",141,2021,12,10,365
US,26496.0,599,184.168.221.41,virtualpeoplesolutions.net.,,,net,virtualpeoplesolutions,3.606015279620732,0.0,23,NC,2021-12-10 14:12:19.000,2022-12-10 14:12:19.000,Porkbun LLC,"Private by Design, LLC",141,2021,12,10,365
NL,60503.0,599,93.158.239.35,secure.runescape.com-fl.cz.,,,cz,secure.runescape.com-fl,3.643776391052359,0.0,24,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,597,93.158.239.35,secure.runescape.com-fl.cz.,,,cz,secure.runescape.com-fl,3.643776391052359,0.0,24,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
DE,42730.0,599,87.238.192.82,kruegerama.de.,,,de,kruegerama,3.039148671903071,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
DE,42730.0,598,87.238.192.82,kruegerama.de.,,,de,kruegerama,3.039148671903071,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
DE,42730.0,598,87.238.192.82,kruegerama.de.,,,de,kruegerama,3.039148671903071,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
DE,42730.0,597,87.238.192.82,kruegerama.de.,,,de,kruegerama,3.039148671903071,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
DE,42730.0,599,87.238.192.82,kruegerama.de.,,,de,kruegerama,3.039148671903071,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
DE,42730.0,596,87.238.192.82,kruegerama.de.,,,de,kruegerama,3.039148671903071,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
DE,42730.0,598,87.238.192.82,kruegerama.de.,,,de,kruegerama,3.039148671903071,0.0,11,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
DE,42730.0,599,87.238.192.82,www.kruegerama.de.,,,de,www.kruegerama,3.155221528859512,0.0,15,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,22612.0,1799,198.54.117.200,app-way.online.,,,online,app-way,3.373557262275185,0.0,8,,2021-01-31 19:49:34.000,2023-01-31 23:59:59.000,Registrar of domain names REG.RU LLC,,454,2021,1,31,730
AU,24446.0,14399,27.121.68.29,oranjehof.org.nz.,,Melbourne IT Limited,org.nz,oranjehof,3.292770193936991,0.0,10,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,46606.0,3599,162.241.203.232,belareneagenciamg.com.,,,com,belareneagenciamg,3.42511855035714,0.0,18,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
IR,42468.0,14399,185.83.208.20,way1.ir.,,,ir,way1,2.75,0.125,5,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
CZ,39392.0,2614,88.86.120.160,retu.mzf.cz.,,,cz,retu.mzf,3.0220552088742005,0.0,9,,2009-03-23 05:44:10.000,2023-03-23 00:00:00.000,REG-MOJEID,,4786,2009,3,23,5112
NL,60503.0,599,93.158.239.35,services.runescape.com-g.cz.,,,cz,services.runescape.com-g,3.708966082694623,0.0,25,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,597,93.158.239.35,services.runescape.com-g.cz.,,,cz,services.runescape.com-g,3.708966082694623,0.0,25,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,599,93.158.239.35,services.runescape.com-g.cz.,,,cz,services.runescape.com-g,3.708966082694623,0.0,25,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
TR,201520.0,14399,185.95.3.90,abcgoruntuleme.com.tr.,,,com.tr,abcgoruntuleme,3.606936732175322,0.0,15,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,33182.0,14399,66.7.213.120,www.oficinadasplacas.com.br.,,,com.br,www.oficinadasplacas,3.6820058147602137,0.0,21,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,2591,93.158.239.35,secure.runescape.com-fgt.top.,,,top,secure.runescape.com-fgt,3.728502115742625,0.0,25,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,21599,93.158.239.35,secure.runescape.com-fgt.top.,,,top,secure.runescape.com-fgt,3.728502115742625,0.0,25,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,21596,93.158.239.35,secure.runescape.com-fgt.top.,,,top,secure.runescape.com-fgt,3.728502115742625,0.0,25,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,36024.0,3599,65.99.252.153,login.aktivitat-pay.de.,,,de,login.aktivitat-pay,3.6966249991590185,0.0,20,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,36024.0,3597,65.99.252.153,login.aktivitat-pay.de.,,,de,login.aktivitat-pay,3.6966249991590185,0.0,20,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,599,93.158.239.35,services.runescape.com-jr.cz.,,,cz,services.runescape.com-jr,3.702471512219748,0.0,26,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,597,93.158.239.35,services.runescape.com-jr.cz.,,,cz,services.runescape.com-jr,3.702471512219748,0.0,26,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,595,93.158.239.35,services.runescape.com-jr.cz.,,,cz,services.runescape.com-jr,3.702471512219748,0.0,26,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,33182.0,14356,66.7.213.120,www.oficinadasplacas.com.br.,,,com.br,www.oficinadasplacas,3.6820058147602137,0.0,21,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,14399,93.158.239.35,services.runescape.com-li.in.,,,in,services.runescape.com-li,3.676440908696869,0.0,26,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,599,93.158.239.35,secure.runescape.com-z.cz.,,,cz,secure.runescape.com-z,3.469670487371861,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,597,93.158.239.35,secure.runescape.com-z.cz.,,,cz,secure.runescape.com-z,3.469670487371861,0.0,23,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,599,93.158.239.35,services.runescape.com-l.cz.,,,cz,services.runescape.com-l,3.708966082694623,0.0,25,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
NL,60503.0,597,93.158.239.35,services.runescape.com-l.cz.,,,cz,services.runescape.com-l,3.708966082694623,0.0,25,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
BG,32475.0,599,109.199.123.185,arm-koknives.co.za.,,,co.za,arm-koknives,3.681880802803402,0.0,13,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,46606.0,14399,192.185.137.139,www.hisipoly.com.np.,,,com.np,www.hisipoly,3.384183719779189,0.0,13,,2022-05-01 00:00:00.000,2022-05-01 00:00:00.000,,,0,2022,5,1,0
US,54113.0,299,151.101.65.195,donares-on.firebaseapp.com.,,,firebaseapp.com,donares-on,3.754163427768881,0.0,11,,2012-10-15 18:12:22.000,2022-10-15 18:12:22.000,MarkMonitor Inc.,,3484,2012,10,15,3652
US,54113.0,299,151.101.65.195,donares-on.firebaseapp.com.,,,firebaseapp.com,donares-on,3.754163427768881,0.0,11,,2012-10-15 18:12:22.000,2022-10-15 18:12:22.000,MarkMonitor Inc.,,3484,2012,10,15,3652
US,54113.0,299,151.101.65.195,mmssms-f367d.firebaseapp.com.,,,firebaseapp.com,mmssms-f367d,3.866433150225384,0.1034482758620689,13,,2012-10-15 18:12:22.000,2022-10-15 18:12:22.000,MarkMonitor Inc.,,3484,2012,10,15,3652
